amt,city_pop,unix_time,is_fraud,hour,month,distance_cardholder_merchant,age,is_weekend,is_night,velocity_1h,velocity_24h,amount_velocity_1h,category_encoded,gender_encoded,day_of_week_encoded
6.64,237282,1373345448,0,4,7,78.11891638952878,59,0,1,1.0,2.0,6.64,9,1,3
27.91,1382480,1373347196,0,5,7,22.670515009943298,30,0,1,1.0,3.0,27.91,3,1,3
70.94,3876,1373347344,0,5,7,106.54226418865706,60,0,1,1.0,4.0,70.94,3,0,3
187.71,18128,1373347376,0,5,7,132.61523951205928,30,0,1,2.0,5.0,379.34,4,0,3
53.81,229,1373348246,0,5,7,96.889341410255,37,0,1,1.0,1.0,53.81,3,1,3
107.15,632,1373348489,0,5,7,90.53322192159877,31,0,1,1.0,5.0,107.15,11,1,3
58.08,302,1373348742,0,5,7,106.94134893206989,47,0,1,1.0,4.0,58.08,2,0,3
6.02,184,1373350141,0,6,7,45.75925999513476,75,0,0,1.0,4.0,6.02,11,0,3
51.62,759,1373350545,0,6,7,81.96709216444962,63,0,0,1.0,3.0,51.62,2,1,3
122.27,43,1373350589,0,6,7,79.3578866869187,71,0,0,1.0,2.0,122.27,4,0,3
96.36,4508,1373350720,0,6,7,48.50109769375419,71,0,0,1.0,5.0,96.36,4,0,3
35.01,9034,1373351184,0,6,7,73.09325653602725,51,0,0,1.0,2.0,35.01,0,1,3
54.82,2263,1373351483,0,6,7,113.41728546756022,36,0,0,1.0,1.0,54.82,2,0,3
92.81,391389,1373351661,0,6,7,92.93441161483544,26,0,0,1.0,4.0,92.81,3,0,3
72.68,1241364,1373352202,0,6,7,87.45605254591094,61,0,0,1.0,2.0,72.68,2,1,3
129.38,237282,1373352483,0,6,7,52.21404433427397,71,0,0,1.0,2.0,129.38,3,1,3
4.76,7420,1373352494,0,6,7,3.296104103698334,63,0,0,1.0,1.0,4.76,0,0,3
126.48,878,1373352984,0,6,7,67.87048004632864,46,0,0,1.0,8.0,126.48,4,0,3
240.32,222,1373353057,0,6,7,49.44611260681653,57,0,0,1.0,6.0,240.32,11,0,3
79.33,1523,1373353274,0,7,7,66.56103321041425,36,0,0,1.0,8.0,79.33,2,0,3
7.44,1533,1373353406,0,7,7,70.30256510501862,85,0,0,1.0,5.0,7.44,8,0,3
60.08,885,1373353496,0,7,7,131.12048145556415,32,0,0,1.0,2.0,60.08,3,1,3
2.27,36784,1373354529,0,7,7,89.15857438237052,79,0,0,1.0,2.0,2.27,9,0,3
58.08,53,1373355079,0,7,7,103.32387101442788,48,0,0,1.0,2.0,58.08,2,0,3
67.36,1749,1373355557,0,7,7,64.31039972649029,47,0,0,1.0,3.0,67.36,2,0,3
62.37,5438,1373355613,0,7,7,66.23093629288995,56,0,0,2.0,2.0,193.05,2,0,3
56.82,2121,1373355778,0,7,7,134.20164913780812,47,0,0,1.0,2.0,56.82,2,0,3
2.66,4533,1373357696,0,8,7,42.23634145589741,51,0,0,1.0,2.0,2.66,11,1,3
65.39,241,1373358436,0,8,7,69.51502708049932,46,0,0,1.0,2.0,65.39,4,0,3
205.21,5895,1373358504,0,8,7,52.29068272663813,45,0,0,1.0,3.0,205.21,9,0,3
104.51,126,1373358564,0,8,7,56.29918497242715,28,0,0,1.0,1.0,104.51,4,1,3
8.67,2158,1373358878,0,8,7,16.898302375194806,59,0,0,1.0,2.0,8.67,12,0,3
2.34,9587,1373360475,0,9,7,39.03152671488776,52,0,0,1.0,4.0,2.34,11,0,3
101.39,95,1373360944,0,9,7,79.59531672024407,26,0,0,1.0,5.0,101.39,4,1,3
59.45,372,1373361136,0,9,7,47.176230352257576,25,0,0,1.0,10.0,59.45,2,0,3
84.07,1241364,1373361545,0,9,7,64.09213253564724,61,0,0,1.0,3.0,84.07,4,1,3
85.1,16305,1373361841,0,9,7,111.57861817028008,93,0,0,2.0,5.0,172.33999999999995,4,0,3
5.52,69793,1373362029,0,9,7,80.28384588219319,67,0,0,1.0,1.0,5.52,11,1,3
76.19,9496,1373362812,0,9,7,71.87845073922625,27,0,0,1.0,2.0,76.19,2,1,3
403.95,25459,1373363277,0,9,7,27.72000686697421,51,0,0,2.0,4.0,408.65,12,1,3
101.29,4729,1373363810,0,9,7,120.85257477108358,38,0,0,1.0,4.0,101.29,4,1,3
54.08,718,1373364237,0,10,7,83.51519226522856,35,0,0,1.0,5.0,54.08,2,0,3
8.98,1443,1373364287,0,10,7,106.06188148480904,58,0,0,1.0,3.0,8.98,12,0,3
7.79,22305,1373364646,0,10,7,105.21729918797524,81,0,0,1.0,3.0,7.79,0,0,3
34.14,46563,1373364935,0,10,7,83.10062648595925,50,0,0,1.0,1.0,34.14,9,0,3
109.05,215,1373364998,0,10,7,126.4765764601002,52,0,0,1.0,4.0,109.05,4,0,3
166.24,13973,1373365056,0,10,7,31.56407237834438,39,0,0,1.0,3.0,166.24,4,0,3
105.27,1089,1373365625,0,10,7,47.08919788516807,49,0,0,1.0,3.0,105.27,2,0,3
70.26,9772,1373366018,0,10,7,74.91903548510008,31,0,0,1.0,2.0,70.26,2,1,3
102.9,795,1373366427,0,10,7,68.04455846247855,34,0,0,1.0,4.0,102.9,11,1,3
80.28,2303,1373366721,0,10,7,92.00280183686456,33,0,0,1.0,1.0,80.28,2,0,3
94.64,1780,1373367412,0,10,7,32.537552859348494,37,0,0,1.0,2.0,94.64,11,1,3
82.24,3263,1373367521,0,10,7,111.95779942893672,90,0,0,1.0,2.0,82.24,4,1,3
52.79,1645,1373367901,0,11,7,99.2038394720355,44,0,0,1.0,6.0,52.79,3,1,3
48.71,3066,1373368107,0,11,7,107.7343833138394,92,0,0,1.0,1.0,48.71,2,0,3
9.65,2435,1373368291,0,11,7,92.02214729024656,53,0,0,1.0,3.0,9.65,11,0,3
57.36,1166,1373368438,0,11,7,80.72393316299566,37,0,0,1.0,4.0,57.36,2,0,3
48.73,1382480,1373368757,0,11,7,27.119166894913715,30,0,0,1.0,4.0,48.73,4,1,3
155.48,320,1373368882,0,11,7,90.97241651205653,59,0,0,1.0,2.0,155.48,4,0,3
3.3,1271,1373370116,0,11,7,104.35167723104216,62,0,0,1.0,6.0,3.3,11,0,3
106.35,46,1373370559,0,11,7,22.71028402958249,33,0,0,1.0,8.0,106.35,4,0,3
66.72,267,1373370872,0,11,7,57.4155430347072,15,0,0,1.0,2.0,66.72,2,1,3
3.66,166081,1373371340,0,12,7,79.43583047296632,22,0,0,1.0,5.0,3.66,12,0,3
4.27,489,1373372890,0,12,7,113.6323133615457,64,0,0,1.0,4.0,4.27,1,0,3
6.14,55581,1373372978,0,12,7,130.71304082062633,48,0,0,1.0,3.0,6.14,12,1,3
208.69,3289,1373373209,0,12,7,42.82128020103952,51,0,0,1.0,2.0,208.69,7,1,3
45.96,271,1373373367,0,12,7,86.23677594611492,48,0,0,1.0,2.0,45.96,0,0,3
2.57,6951,1373373530,0,12,7,54.16258664601188,35,0,0,1.0,7.0,2.57,11,0,3
42.1,77,1373374000,0,12,7,74.28013156500111,31,0,0,1.0,6.0,42.1,6,0,3
108.21,759,1373374096,0,12,7,54.61059783971896,63,0,0,1.0,4.0,108.21,5,1,3
15.59,5895,1373374441,0,12,7,79.59748326324552,45,0,0,1.0,4.0,15.59,7,0,3
27.22,241,1373374683,0,12,7,32.18046349216637,40,0,0,2.0,4.0,32.26,1,0,3
157.79,156391,1373374705,0,12,7,72.71153999984422,52,0,0,1.0,3.0,157.79,10,0,3
88.95,5451,1373376162,0,13,7,48.74925075482034,59,0,0,1.0,1.0,88.95,10,1,3
3.41,2644,1373376520,0,13,7,64.24096557646621,37,0,0,2.0,5.0,82.14,13,0,3
440.43,1536,1373378389,0,13,7,37.48323198185353,39,0,0,1.0,3.0,440.43,13,1,3
49.49,69,1373378728,0,14,7,45.28548054163072,29,0,0,1.0,3.0,49.49,7,0,3
2.87,6006,1373378977,0,14,7,62.830296615712086,36,0,0,1.0,3.0,2.87,12,1,3
3.37,1684,1373379089,0,14,7,104.81273374197067,26,0,0,1.0,2.0,3.37,12,0,3
3.76,1810,1373379102,0,14,7,64.79931470841639,46,0,0,1.0,4.0,3.76,1,0,3
22.81,365,1373379157,0,14,7,37.877847132028265,50,0,0,1.0,4.0,22.81,10,1,3
92.99,5548,1373379408,0,14,7,92.7053325484006,45,0,0,1.0,3.0,92.99,5,1,3
41.03,5875,1373380087,0,14,7,47.16666525683088,28,0,0,1.0,8.0,41.03,10,0,3
61.72,295,1373380487,0,14,7,118.19215701472996,39,0,0,1.0,4.0,61.72,1,1,3
7.62,878,1373380642,0,14,7,50.44323308415348,46,0,0,1.0,9.0,7.62,12,0,3
29.25,28425,1373380671,0,14,7,90.9995780578201,20,0,0,1.0,1.0,29.25,6,0,3
214.05,47772,1373381018,0,14,7,42.87774686087779,54,0,0,1.0,3.0,214.05,6,1,3
58.56,1595797,1373381332,0,14,7,82.35550730108528,25,0,0,1.0,3.0,58.56,7,1,3
74.08,565,1373381721,0,14,7,36.267780858858366,42,0,0,1.0,2.0,74.08,0,1,3
168.07,153,1373382095,0,15,7,108.61162521276756,58,0,0,2.0,4.0,179.41,5,1,3
104.56,134056,1373382199,0,15,7,65.62987738669715,64,0,0,1.0,1.0,104.56,7,1,3
43.88,320,1373382515,0,15,7,131.64575908441725,59,0,0,1.0,4.0,43.88,6,0,3
3.71,128354,1373382746,0,15,7,55.06069178267407,28,0,0,1.0,4.0,3.71,11,0,3
29.3,192805,1373382873,0,15,7,88.74524273217843,57,0,0,1.0,3.0,29.3,7,1,3
21.22,1241364,1373383193,0,15,7,53.53824019315613,61,0,0,2.0,5.0,30.67,6,1,3
8.58,46,1373383527,0,15,7,86.49442168150308,33,0,0,2.0,10.0,34.41,1,0,3
76.99,286,1373383880,0,15,7,71.04169554477376,31,0,0,1.0,1.0,76.99,6,1,3
24.17,2376,1373384079,0,15,7,27.32485253969516,47,0,0,1.0,3.0,24.17,5,0,3
51.03,4664,1373384476,0,15,7,83.27879100988717,55,0,0,1.0,3.0,51.03,10,1,3
57.9,5719,1373384997,0,15,7,94.10954665562474,26,0,0,1.0,2.0,57.9,0,0,3
40.34,493806,1373385407,0,15,7,96.41243176234158,40,0,0,1.0,4.0,40.34,5,1,3
158.62,910148,1373385769,0,16,7,107.38735985325832,33,0,0,1.0,2.0,158.62,0,1,3
5.77,34153,1373386030,0,16,7,93.1840537827401,25,0,0,1.0,3.0,5.77,8,0,3
3.27,4895,1373386157,0,16,7,70.36067180181826,62,0,0,1.0,2.0,3.27,13,0,3
99.79,1512,1373386489,0,16,7,105.5889268312209,17,0,0,1.0,2.0,99.79,0,1,3
33.03,207410,1373386503,0,16,7,84.86205728330357,36,0,0,2.0,7.0,74.06,10,1,3
86.49,1302,1373386663,0,16,7,68.93969827228221,44,0,0,1.0,3.0,86.49,6,1,3
9.82,2607,1373386952,0,16,7,48.21794542874532,25,0,0,1.0,3.0,9.82,10,0,3
4.73,498,1373387568,0,16,7,22.06448414026283,30,0,0,2.0,4.0,14.32,6,0,3
55.58,2135,1373387577,0,16,7,106.77602369482004,16,0,0,2.0,3.0,171.95,7,0,3
149.33,5726,1373387766,0,16,7,101.3200294561464,73,0,0,2.0,3.0,233.24,7,0,3
27.33,427,1373388017,0,16,7,72.32263010639078,69,0,0,1.0,3.0,27.33,10,0,3
3.34,493806,1373388968,0,16,7,62.43592779009238,40,0,0,2.0,5.0,43.68000000000001,12,1,3
7.29,641349,1373389698,0,17,7,90.21326232378873,44,0,0,1.0,2.0,7.29,13,0,3
64.94,61,1373389744,0,17,7,57.64734788417231,81,0,0,1.0,4.0,64.94,7,0,3
546.76,22930,1373390183,0,17,7,44.26009428753293,49,0,0,1.0,3.0,546.76,11,1,3
129.25,7268,1373390329,0,17,7,67.20424175090623,32,0,0,1.0,7.0,129.25,5,1,3
9.21,7268,1373390756,0,17,7,20.70438395301491,32,0,0,2.0,8.0,138.46,8,1,3
24.02,14783,1373391213,0,17,7,137.84692839942443,65,0,0,1.0,1.0,24.02,10,1,3
109.04,4161,1373391356,0,17,7,98.67436603689826,63,0,0,1.0,1.0,109.04,1,0,3
1.89,3279,1373391566,0,17,7,9.665120113579109,42,0,0,1.0,6.0,1.89,0,1,3
6.52,3395,1373391624,0,17,7,114.83375654868983,41,0,0,1.0,4.0,6.52,12,1,3
555.56,378909,1373391722,0,17,7,42.82599915773504,43,0,0,1.0,4.0,555.56,12,0,3
19.59,525713,1373391777,0,17,7,106.40460321110407,28,0,0,1.0,5.0,19.59,10,0,3
512.13,2395,1373391868,0,17,7,91.42079146455352,27,0,0,2.0,2.0,598.23,13,1,3
6.79,1368,1373392392,0,17,7,57.18121822090672,49,0,0,1.0,3.0,6.79,8,0,3
9.08,647,1373392541,0,17,7,36.84685501415607,33,0,0,1.0,3.0,9.08,12,0,3
72.62,1850,1373392542,0,17,7,65.05615953961113,57,0,0,1.0,3.0,72.62,5,0,3
89.6,194500,1373393026,0,18,7,37.34931878204926,30,0,0,1.0,4.0,89.6,6,1,3
6.75,28739,1373393277,0,18,7,57.05136014201156,21,0,0,2.0,4.0,45.75,10,1,3
2.21,3279,1373394083,0,18,7,63.03792675041603,42,0,0,3.0,8.0,14.02,12,1,3
78.58,504,1373394221,0,18,7,82.59794595300906,40,0,0,1.0,3.0,78.58,1,0,3
84.71,970,1373394770,0,18,7,78.84198934505973,27,0,0,1.0,5.0,84.71,6,1,3
53.22,263,1373394780,0,18,7,76.89409127854783,64,0,0,2.0,5.0,114.84,10,0,3
5.88,1679,1373394898,0,18,7,87.69088282145634,34,0,0,1.0,3.0,5.88,12,0,3
9.72,1766,1373394920,0,18,7,86.66936554845354,44,0,0,1.0,6.0,9.72,10,0,3
58.77,94014,1373395239,0,18,7,74.66500540066487,35,0,0,1.0,5.0,58.77,11,0,3
54.7,1263321,1373395712,0,18,7,120.98990769133204,45,0,0,1.0,4.0,54.7,1,0,3
952.8,7332,1373395763,1,18,7,111.58119366786944,63,0,0,1.0,7.0,952.8,12,1,3
7.69,3766,1373396328,0,18,7,72.23887036460876,36,0,0,1.0,3.0,7.69,11,1,3
27.84,1213,1373396510,0,19,7,56.99802853056784,29,0,0,1.0,2.0,27.84,1,0,3
33.13,93193,1373397562,0,19,7,117.19604259800644,25,0,0,1.0,1.0,33.13,7,1,3
52.79,509,1373397931,0,19,7,28.93895517029198,40,0,0,1.0,5.0,52.79,7,0,3
74.29,372,1373398330,0,19,7,110.93775844732936,25,0,0,1.0,6.0,74.29,10,0,3
10.74,5196,1373399028,0,19,7,102.74064479883155,42,0,0,2.0,4.0,75.91,10,1,3
19.31,6951,1373399126,0,19,7,26.228245364720586,35,0,0,1.0,9.0,19.31,1,0,3
166.21,4542,1373399942,0,19,7,92.62222799282954,22,0,0,2.0,3.0,168.55,5,0,3
5.17,1078,1373400562,0,20,7,108.81270944129484,68,0,0,1.0,3.0,5.17,6,0,3
154.21,137067,1373400910,0,20,7,72.4269727048766,69,0,0,1.0,2.0,154.21,7,0,3
2.82,3202,1373400944,0,20,7,36.11222577603417,22,0,0,1.0,2.0,2.82,12,1,3
8.23,46944,1373401072,0,20,7,86.46930850066575,78,0,0,1.0,5.0,8.23,10,1,3
114.0,1512,1373401142,0,20,7,92.16244129987444,17,0,0,1.0,3.0,114.0,0,1,3
8.39,4895,1373401177,0,20,7,51.69347825098654,62,0,0,1.0,2.0,8.39,13,0,3
2.9,270712,1373402360,0,20,7,45.35307960768162,48,0,0,1.0,2.0,2.9,12,0,3
55.94,888,1373402568,0,20,7,47.17425061807059,32,0,0,2.0,4.0,58.79,1,0,3
15.48,1022298,1373402998,0,20,7,79.20274098715181,44,0,0,1.0,2.0,15.48,6,1,3
35.02,381459,1373403380,0,20,7,88.35776258009264,46,0,0,2.0,3.0,41.61,6,1,3
19.31,45303,1373403416,0,20,7,89.5738353859654,51,0,0,1.0,2.0,19.31,10,0,3
1134.33,5875,1373404004,0,21,7,87.20136572912415,28,0,0,1.0,7.0,1134.33,11,0,3
119.0,4367,1373404005,0,21,7,66.88729484957715,58,0,0,1.0,1.0,119.0,7,1,3
6.35,1179,1373405113,0,21,7,59.11996839291928,65,0,0,1.0,1.0,6.35,6,0,3
4.39,1847,1373405562,0,21,7,48.84560654304642,32,0,0,1.0,8.0,4.39,12,0,3
157.55,1293,1373406135,0,21,7,141.82022366719704,57,0,0,1.0,1.0,157.55,5,0,3
153.57,1089,1373407349,0,22,7,92.57953720790331,49,0,1,1.0,4.0,153.57,10,0,3
26.08,1038,1373407575,0,22,7,83.35721467143584,56,0,1,1.0,2.0,26.08,7,0,3
4.37,172817,1373407711,0,22,7,37.889500832883385,38,0,1,2.0,6.0,14.989999999999998,6,1,3
9.3,450,1373407766,0,22,7,72.98613068698998,74,0,1,1.0,7.0,9.3,10,1,3
2.24,471,1373408812,0,22,7,87.42319521160574,79,0,1,1.0,3.0,2.24,5,1,3
1.83,46,1373408869,0,22,7,108.92128867542576,33,0,1,1.0,12.0,1.83,12,0,3
110.8,1022298,1373409167,0,22,7,21.96482480162055,44,0,1,1.0,3.0,110.8,7,1,3
132.33,31970,1373409792,0,22,7,39.93163751568687,85,0,1,1.0,2.0,132.33,10,0,3
6.98,69,1373409905,0,22,7,67.66226263988946,29,0,1,2.0,5.0,14.21,9,0,3
86.05,1847,1373410321,0,22,7,85.50602164724457,32,0,1,1.0,9.0,86.05,1,0,3
24.48,2443,1373410395,0,22,7,127.40150406286986,79,0,1,1.0,5.0,24.48,5,1,3
44.16,1368,1373410713,0,22,7,48.20756177044146,49,0,1,1.0,4.0,44.16,6,0,3
1.17,2206,1373410963,0,23,7,60.909148740903966,34,0,1,1.0,3.0,1.17,1,0,3
139.09,1453,1373411169,0,23,7,63.15189971708829,46,0,1,1.0,6.0,139.09,12,1,3
4.84,111,1373411776,0,23,7,22.33159112262245,20,0,1,1.0,5.0,4.84,10,1,3
212.41,111,1373411879,0,23,7,92.56880297115264,20,0,1,2.0,6.0,217.25,12,1,3
8.91,2872,1373412296,0,23,7,17.304199764592013,33,0,1,1.0,5.0,8.91,13,0,3
83.12,11751,1373412451,0,23,7,90.9640914688058,56,0,1,1.0,2.0,83.12,1,0,3
21.58,5341,1373412618,0,23,7,88.17831739345719,26,0,1,1.0,2.0,21.58,10,1,3
125.27,972,1373412729,0,23,7,54.913631896810216,23,0,1,2.0,6.0,218.42,12,1,3
77.18,581,1373412858,0,23,7,73.79731102149744,53,0,1,1.0,3.0,77.18,10,0,3
22.77,4726,1373412865,0,23,7,120.57618862353326,43,0,1,1.0,1.0,22.77,1,0,3
56.51,832,1373413992,0,23,7,95.2840585571022,33,0,1,1.0,3.0,56.51,1,1,3
108.76,1446,1373414802,0,0,7,49.2574066422555,42,0,1,1.0,3.0,108.76,4,1,4
40.96,4056,1373414919,0,0,7,77.00024060832929,30,0,1,1.0,7.0,40.96,3,0,4
61.74,9594,1373415569,0,0,7,63.356432269347565,23,0,1,1.0,3.0,61.74,2,0,4
2.86,1970,1373415760,0,0,7,25.59458563486476,71,0,1,1.0,1.0,2.86,11,1,4
121.35,1131,1373416261,0,0,7,108.76822346131024,61,0,1,1.0,2.0,121.35,4,0,4
8.96,1443,1373417086,0,0,7,77.90907510887165,58,0,1,1.0,3.0,8.96,12,0,4
205.34,15623,1373417127,0,0,7,92.5593595875206,27,0,1,1.0,1.0,205.34,4,0,4
130.5,626,1373417354,0,0,7,54.8908908937638,60,0,1,1.0,3.0,130.5,4,1,4
7.52,805,1373417398,0,0,7,81.12816884402959,50,0,1,1.0,2.0,7.52,9,1,4
236.56,13983,1373417499,0,0,7,119.49765730556996,41,0,1,1.0,3.0,236.56,8,0,4
76.49,568,1373417631,0,0,7,66.40037814850123,51,0,1,2.0,3.0,134.47,2,1,4
80.16,5512,1373418698,0,1,7,63.26002629603755,40,0,1,1.0,5.0,80.16,2,1,4
1.82,1925,1373419962,0,1,7,65.25019626542193,54,0,1,1.0,4.0,1.82,12,0,4
47.1,1749,1373420195,0,1,7,94.22280352317064,47,0,1,1.0,3.0,47.1,2,0,4
83.55,1241364,1373420537,0,1,7,37.64817324311053,61,0,1,2.0,8.0,92.18,2,1,4
99.87,222785,1373420904,0,1,7,88.68750319966705,64,0,1,1.0,2.0,99.87,2,0,4
206.63,186140,1373421064,0,1,7,102.4992348524626,37,0,1,1.0,9.0,206.63,4,0,4
82.37,24840,1373421159,0,1,7,101.96109404123916,60,0,1,1.0,2.0,82.37,3,1,4
201.11,123373,1373421249,0,1,7,86.92917058090416,28,0,1,1.0,4.0,201.11,4,0,4
73.57,276002,1373422014,0,2,7,92.4288705060606,41,0,1,1.0,8.0,73.57,2,1,4
25.84,54767,1373422130,0,2,7,80.93613426223673,33,0,1,1.0,4.0,25.84,4,1,4
92.33,1577385,1373422671,0,2,7,63.06733578758959,59,0,1,1.0,2.0,92.33,4,0,4
8.97,96942,1373423139,0,2,7,52.07328872793781,55,0,1,1.0,1.0,8.97,8,1,4
2.34,2148,1373423371,0,2,7,61.084021336360166,67,0,1,1.0,6.0,2.34,12,0,4
190.52,3876,1373424386,0,2,7,84.0099873717808,60,0,1,1.0,4.0,190.52,8,0,4
39.43,50835,1373424859,0,2,7,22.68914972007647,34,0,1,2.0,4.0,102.15,8,0,4
5.66,1078,1373425487,0,3,7,43.0146983782005,68,0,1,1.0,3.0,5.66,11,0,4
31.99,1080,1373425833,0,3,7,21.03902591716868,41,0,1,1.0,2.0,31.99,9,1,4
8.1,19685,1373426059,0,3,7,98.59214066802922,36,0,1,1.0,4.0,8.1,9,0,4
43.11,533,1373426126,0,3,7,73.76234735574982,30,0,1,1.0,1.0,43.11,3,0,4
25.16,1892,1373426143,0,3,7,62.29821514019541,64,0,1,1.0,3.0,25.16,11,1,4
51.42,9051,1373426263,0,3,7,75.7330211600628,37,0,1,1.0,1.0,51.42,2,1,4
2.92,46944,1373426455,0,3,7,63.97237278329353,78,0,1,1.0,7.0,2.92,8,1,4
9.85,5732,1373426490,0,3,7,93.31809655937964,75,0,1,1.0,1.0,9.85,0,1,4
66.61,28425,1373428315,0,3,7,35.99764356200966,20,0,1,2.0,4.0,111.9,2,0,4
7.97,269,1373428789,0,3,7,105.38868453970422,55,0,1,1.0,2.0,7.97,9,0,4
88.26,1925,1373429018,0,4,7,77.49418011695077,54,0,1,1.0,4.0,88.26,2,0,4
361.34,1126,1373429433,0,4,7,14.218863746268868,65,0,1,1.0,4.0,361.34,11,1,4
142.58,695,1373429539,0,4,7,91.05366625994664,66,0,1,1.0,3.0,142.58,4,1,4
14.88,258,1373429754,0,4,7,81.0637937285041,59,0,1,1.0,3.0,14.88,9,1,4
39.45,74,1373431876,0,4,7,86.21582452796417,76,0,1,1.0,5.0,39.45,2,1,4
2.09,13422,1373432724,0,5,7,68.5166203544278,59,0,1,1.0,4.0,2.09,12,1,4
95.39,55345,1373433364,0,5,7,35.38128755999459,72,0,1,1.0,1.0,95.39,4,1,4
8.46,489,1373433605,0,5,7,85.39033497764524,64,0,1,1.0,6.0,8.46,8,0,4
230.31,84106,1373433891,0,5,7,110.38450461076732,49,0,1,1.0,5.0,230.31,4,0,4
101.8,333497,1373435218,0,5,7,114.27433947197594,52,0,1,2.0,5.0,105.67,3,1,4
48.54,5760,1373435564,0,5,7,102.92642337260962,42,0,1,1.0,4.0,48.54,3,0,4
80.05,922,1373435970,0,5,7,111.17162100862924,48,0,1,1.0,7.0,80.05,2,0,4
138.1,333497,1373436084,0,6,7,18.00639175881077,52,0,0,2.0,6.0,239.9,8,1,4
3.49,4367,1373436945,0,6,7,7.72750713118605,58,0,0,1.0,2.0,3.49,8,1,4
5.27,2328,1373437204,0,6,7,68.92660199094406,78,0,0,1.0,5.0,5.27,8,0,4
73.12,6713,1373437368,0,6,7,62.57749474489378,75,0,0,1.0,1.0,73.12,4,0,4
42.5,687276,1373438393,0,6,7,114.11235385332851,47,0,0,1.0,5.0,42.5,4,1,4
84.13,192805,1373438401,0,6,7,20.42632724817268,57,0,0,1.0,4.0,84.13,4,1,4
68.74,316665,1373438514,0,6,7,100.99891579479518,30,0,0,1.0,2.0,68.74,2,1,4
16.84,333497,1373438530,0,6,7,127.21768288156048,52,0,0,3.0,7.0,256.74,9,1,4
40.71,217,1373439314,0,6,7,85.86877815480939,92,0,0,1.0,2.0,40.71,12,0,4
6.07,45303,1373439456,0,6,7,104.80348779451512,51,0,0,1.0,3.0,6.07,9,0,4
54.85,911,1373439537,0,6,7,88.86718461607613,50,0,0,1.0,3.0,54.85,2,1,4
24.63,459921,1373439800,0,7,7,123.04093444462114,60,0,0,1.0,1.0,24.63,1,0,4
63.98,77,1373439925,0,7,7,33.41685819571785,31,0,0,1.0,7.0,63.98,2,0,4
51.71,35439,1373440457,0,7,7,103.3903594497408,35,0,0,1.0,6.0,51.71,3,1,4
124.62,1493,1373440833,0,7,7,73.87607997376118,35,0,0,1.0,3.0,124.62,4,0,4
58.24,463,1373441889,0,7,7,63.12420093291445,72,0,0,1.0,4.0,58.24,2,1,4
65.3,269,1373442557,0,7,7,39.78930873958222,58,0,0,1.0,5.0,65.3,2,1,4
55.42,184,1373442925,0,7,7,77.14913100154433,75,0,0,1.0,3.0,55.42,2,0,4
70.26,11751,1373443364,0,8,7,86.91962570724823,56,0,0,1.0,3.0,70.26,4,0,4
60.02,381459,1373443658,0,8,7,62.40970488533534,46,0,0,2.0,4.0,172.98,4,1,4
71.74,5903,1373443801,0,8,7,106.85453085143952,27,0,0,1.0,2.0,71.74,3,0,4
127.73,1523,1373444563,0,8,7,30.07567637509075,36,0,0,1.0,5.0,127.73,2,0,4
34.65,341,1373444629,0,8,7,65.46522611262515,88,0,0,1.0,3.0,34.65,11,0,4
60.76,67082,1373444675,0,8,7,72.80278792357734,57,0,0,1.0,3.0,60.76,11,0,4
82.3,804,1373444858,0,8,7,81.33120292044632,55,0,0,1.0,3.0,82.3,2,1,4
41.98,695,1373444892,0,8,7,33.27006132226131,66,0,0,1.0,5.0,41.98,2,1,4
69.37,5211,1373444988,0,8,7,52.695446392776894,33,0,0,2.0,5.0,114.98,4,1,4
4.2,653,1373446721,0,8,7,94.69904961968476,54,0,0,1.0,1.0,4.2,11,1,4
83.83,2263,1373447148,0,9,7,29.093804782498477,36,0,0,1.0,2.0,83.83,4,0,4
29.92,42619,1373447700,0,9,7,128.16745893483582,45,0,0,1.0,1.0,29.92,4,1,4
3.91,13835,1373448216,0,9,7,58.03462048360152,53,0,0,1.0,4.0,3.91,12,1,4
79.87,32891,1373448580,0,9,7,97.20666758587691,33,0,0,1.0,4.0,79.87,3,1,4
353.76,878,1373448943,0,9,7,89.7843312151705,46,0,0,1.0,5.0,353.76,8,0,4
68.36,571,1373449047,0,9,7,28.206552855364468,53,0,0,1.0,1.0,68.36,2,1,4
19.4,628,1373449433,0,9,7,53.83646650968154,59,0,0,1.0,1.0,19.4,8,1,4
33.15,795,1373449946,0,9,7,112.64110164861113,34,0,0,1.0,7.0,33.15,9,1,4
114.65,1789,1373451024,0,10,7,21.27724573861297,38,0,0,1.0,8.0,114.65,4,0,4
45.35,198,1373451657,0,10,7,109.2141697259775,42,0,0,1.0,6.0,45.35,9,1,4
224.3,50835,1373452427,0,10,7,101.6077498988391,34,0,0,1.0,5.0,224.3,4,0,4
30.9,1643,1373452496,0,10,7,72.30671836109289,44,0,0,1.0,7.0,30.9,2,0,4
119.36,1143,1373452614,0,10,7,97.4403174064258,58,0,0,1.0,3.0,119.36,4,0,4
156.77,1063,1373452622,0,10,7,81.24897577043441,92,0,0,1.0,5.0,156.77,4,1,4
89.93,459921,1373452906,0,10,7,89.39091292018664,51,0,0,1.0,2.0,89.93,2,1,4
76.32,509,1373453875,0,10,7,135.16938735615557,40,0,0,1.0,5.0,76.32,2,0,4
136.37,269,1373454000,0,11,7,42.39108774503954,58,0,0,1.0,4.0,136.37,4,1,4
